Dataset,Num nodes,Enc,Dec,Emb loss,Mean,Std,Best,Bad time,Enc time,Dec time
zoo,64,Hyp,ward,7.345659065592078,-1.0,-1.0,-1.0,-1.0,0.004786968231201172,-1.0
zoo,64,Hyp,ward,7.34561055213227,-1.0,-1.0,-1.0,-1.0,0.004635810852050781,-1.0
iris,64,Direct,NJ,-1.0,43.85348024488811,-1.0,43.85348024488811,0.0,-1.0,0.7006306648254395
iris,64,Direct,NJ,-1.0,43.85348024488811,-1.0,43.85348024488811,0.0,-1.0,0.6906373500823975
iris,64,Direct,NJ,-1.0,43.85348024488811,-1.0,43.85348024488811,0.0,-1.0,0.7577600479125977
iris,64,Direct,NJ,-1.0,43.85348024488811,-1.0,43.85348024488811,0.0,-1.0,0.6813445091247559
iris,64,Direct,NJ,-1.0,43.85348024488811,-1.0,43.85348024488811,0.0,-1.0,0.6880874633789062
iris,64,Direct,NJ,-1.0,43.85348024488811,-1.0,43.85348024488811,0.0,-1.0,0.7666065692901611
iris,64,Direct,NJ,-1.0,43.85348024488811,-1.0,43.85348024488811,0.0,-1.0,0.6902506351470947
iris,64,Direct,NJ,-1.0,43.85348024488811,-1.0,43.85348024488811,0.0,-1.0,0.6996498107910156
iris,64,Direct,NJ,-1.0,43.85348024488811,-1.0,43.85348024488811,0.0,-1.0,0.6886177062988281
iris,64,Direct,NJ,-1.0,43.85348024488811,-1.0,43.85348024488811,0.0,-1.0,0.7677507400512695
iris,64,Direct,TreeRep,-1.0,42.53890261794806,14.053209974581087,23.32885245228869,0.0,-1.0,1.384333872795105
iris,64,Direct,TreeRep,-1.0,50.99665082114667,21.021181931852766,24.826654486206536,0.0,-1.0,1.2293732643127442
iris,64,Direct,TreeRep,-1.0,42.72005297086425,15.287812770194744,21.148932844485458,0.0,-1.0,1.2859949588775634
iris,64,Direct,TreeRep,-1.0,43.854623496164834,16.396091655465806,21.932017587858542,0.0,-1.0,1.263763689994812
iris,64,Direct,TreeRep,-1.0,43.85980290134055,17.35154182740908,23.37351091084441,0.0,-1.0,1.253056526184082
iris,64,Direct,TreeRep,-1.0,52.59943374509599,19.959622718481764,27.278160053791378,0.0,-1.0,1.2829615235328675
iris,64,Direct,TreeRep,-1.0,46.53420918003562,22.31776125920106,20.590359444871247,0.0,-1.0,1.3276500463485719
iris,64,Direct,TreeRep,-1.0,40.76130311505609,15.799368619961134,20.439367816787303,0.0,-1.0,1.3341876029968263
